x,y,class
-8.089476710950869176e-01,5.867934000006375106e-01,4.000000000000000000e+00
8.088219547830637346e-01,-5.878434637767049331e-01,9.000000000000000000e+00
8.077932574523021270e-01,-5.880960571226123701e-01,9.000000000000000000e+00
-3.004254887029598753e-01,9.193193201095000155e-01,3.000000000000000000e+00
-3.090037193663673909e-01,-9.510374763465838654e-01,7.000000000000000000e+00
9.999997666445055167e-01,-9.374127723811416103e-08,0.000000000000000000e+00
-3.089950316786879148e-01,-9.510460713661516019e-01,7.000000000000000000e+00
-3.090153209130342971e-01,-9.510555749768015987e-01,7.000000000000000000e+00
2.748184641550391327e-01,9.486967561920561787e-01,2.000000000000000000e+00
-3.090169466994208691e-01,9.510564491482980110e-01,3.000000000000000000e+00
3.060723864097669167e-01,9.485225920075336381e-01,2.000000000000000000e+00
-8.058046589618953481e-01,5.843393979758512158e-01,4.000000000000000000e+00
9.999999996973348848e-01,-5.790503912754096486e-11,0.000000000000000000e+00
-3.090173424821848203e-01,9.510532127791252455e-01,3.000000000000000000e+00
8.084508861153805181e-01,-5.879632785826204300e-01,9.000000000000000000e+00
8.090160806908804902e-01,-5.877847989695527131e-01,9.000000000000000000e+00
3.090179549963604777e-01,-9.510536085412705232e-01,8.000000000000000000e+00
-8.090168028573860859e-01,5.877850999512315155e-01,4.000000000000000000e+00
8.087613848386513427e-01,5.874737788224424495e-01,1.000000000000000000e+00
9.999956595701895434e-01,-9.982242843146219478e-07,0.000000000000000000e+00
-8.090169976992315215e-01,-5.877852530152281041e-01,6.000000000000000000e+00
9.999998489684885916e-01,2.126238960093656220e-07,0.000000000000000000e+00
8.089845105826694027e-01,-5.877910628077033239e-01,9.000000000000000000e+00
-8.090170181999037924e-01,-5.877852463922084159e-01,6.000000000000000000e+00
3.091921347366590189e-01,-9.494080394761577057e-01,8.000000000000000000e+00
-8.090168589714552549e-01,-5.877847518034408081e-01,6.000000000000000000e+00
8.089844894287360200e-01,5.877635967257780480e-01,1.000000000000000000e+00
8.086028561957773197e-01,5.871837972897224756e-01,1.000000000000000000e+00
8.086236785421602180e-01,-5.878297591003173173e-01,9.000000000000000000e+00
3.089944846890250174e-01,-9.510264250394485641e-01,8.000000000000000000e+00
8.088004705997798860e-01,-5.876629641018518146e-01,9.000000000000000000e+00
3.090105658240590025e-01,9.510540146130305184e-01,2.000000000000000000e+00
-3.090162167302634155e-01,9.510542804751657142e-01,3.000000000000000000e+00
-9.999300354174670558e-01,-4.847778343515681926e-05,5.000000000000000000e+00
-9.999996887254142264e-01,4.185149237645894945e-08,5.000000000000000000e+00
8.090097673165048686e-01,-5.877820382861084214e-01,9.000000000000000000e+00
-8.090146862702785047e-01,5.877790073856369313e-01,4.000000000000000000e+00
3.090212299991772493e-01,9.510459716047314771e-01,2.000000000000000000e+00
8.090063961035099949e-01,5.877759331198254555e-01,1.000000000000000000e+00
8.089905738092549869e-01,-5.877706344733639732e-01,9.000000000000000000e+00
-8.051268266372731963e-01,5.848356487016062033e-01,4.000000000000000000e+00
-3.090169420614229945e-01,9.510561546803857347e-01,3.000000000000000000e+00
8.090136468087882893e-01,-5.877845786013077278e-01,9.000000000000000000e+00
-8.090162518082635312e-01,-5.877839553211423596e-01,6.000000000000000000e+00
9.999994865503334385e-01,6.288869902863056614e-07,0.000000000000000000e+00
-8.087643006485669694e-01,5.875988816055361941e-01,4.000000000000000000e+00
9.999992728968994937e-01,1.040454135193235526e-06,0.000000000000000000e+00
-8.090164395234061834e-01,-5.877850426090768243e-01,6.000000000000000000e+00
9.999993487568032968e-01,-1.831292480509169218e-07,0.000000000000000000e+00
8.089931328697921309e-01,5.877395914952092681e-01,1.000000000000000000e+00
3.090281784373781204e-01,9.510480561911830444e-01,2.000000000000000000e+00
-3.199471571279631776e-01,9.316404928447828970e-01,3.000000000000000000e+00
-8.089153172408273251e-01,5.877104306789224797e-01,4.000000000000000000e+00
-3.088884519346832835e-01,-9.510031584182839781e-01,7.000000000000000000e+00
3.090062268512113741e-01,-9.510455534950023049e-01,8.000000000000000000e+00
8.090099415494541590e-01,-5.877831706467692152e-01,9.000000000000000000e+00
9.999998158532764636e-01,-5.042064475158604312e-08,0.000000000000000000e+00
8.088897667261290003e-01,5.875701383274302136e-01,1.000000000000000000e+00
3.091042793931704225e-01,9.509928590295706474e-01,2.000000000000000000e+00
-5.658731735479900493e-01,5.630097523241959223e-01,3.000000000000000000e+00
-8.062693812201315868e-01,5.857657838026213426e-01,4.000000000000000000e+00
-3.086411243585153175e-01,-9.503413698831798540e-01,7.000000000000000000e+00
3.090023628454994786e-01,-9.510352268986533852e-01,8.000000000000000000e+00
8.090159374376508783e-01,-5.877854520603729149e-01,9.000000000000000000e+00
9.999880590559891980e-01,3.089111688239234967e-06,0.000000000000000000e+00
8.089407331648399424e-01,5.877020066765105133e-01,1.000000000000000000e+00
3.089146708057995405e-01,9.510492673260457774e-01,2.000000000000000000e+00
-3.135682135427503847e-01,9.317265486783421480e-01,3.000000000000000000e+00
-8.090157935131826461e-01,5.877679373754335357e-01,4.000000000000000000e+00
-9.999494732144920128e-01,-3.469435737686767915e-05,5.000000000000000000e+00
-8.090152018302478876e-01,-5.877843645896655422e-01,6.000000000000000000e+00
-3.089313653451887798e-01,-9.508290694544686561e-01,7.000000000000000000e+00
3.090169988186677319e-01,-9.510547150041404052e-01,8.000000000000000000e+00
8.089988618606488435e-01,-5.877845735684961159e-01,9.000000000000000000e+00
3.082443304597126676e-01,-9.493179398074913511e-01,8.000000000000000000e+00
-3.090208075833651424e-01,9.510439014558024207e-01,3.000000000000000000e+00
-8.082235886424858906e-01,5.872012752856277107e-01,4.000000000000000000e+00
-3.089758592349019506e-01,-9.509812213362951461e-01,7.000000000000000000e+00
3.087904005422779097e-01,-9.483837293194770091e-01,8.000000000000000000e+00
-8.089663206900262749e-01,-5.877018511788594246e-01,6.000000000000000000e+00
-1.610254167941434500e-01,8.518046199923194894e-01,3.000000000000000000e+00
-5.662666088640019302e-01,4.187437178332408805e-01,4.000000000000000000e+00
1.000000000736808170e+00,2.373776501591044031e-09,0.000000000000000000e+00
8.088937469817599757e-01,-5.878149244613025681e-01,9.000000000000000000e+00
-3.090139162551279739e-01,-9.510543523197745319e-01,7.000000000000000000e+00
8.089917560342044789e-01,5.877596011751284877e-01,1.000000000000000000e+00
8.090162765977784165e-01,-5.877851904127125993e-01,9.000000000000000000e+00
-3.115619566257284423e-01,9.252795386892789242e-01,3.000000000000000000e+00
3.090190723879524537e-01,-9.510320001530682132e-01,8.000000000000000000e+00
-8.090029400798428583e-01,5.877747977292884229e-01,4.000000000000000000e+00
-3.090052584165752236e-01,-9.510287494864534397e-01,7.000000000000000000e+00
-3.145368307094340010e-01,8.462137620747359756e-01,3.000000000000000000e+00
1.000000013855896874e+00,4.564094221509095369e-08,0.000000000000000000e+00
8.090161755599319937e-01,-5.877853753388654345e-01,9.000000000000000000e+00
8.085884326272528844e-01,5.877215793278152134e-01,1.000000000000000000e+00
-8.090168020056228704e-01,5.877851123136931255e-01,4.000000000000000000e+00
-9.998520331274122208e-01,-1.414681109331005231e-04,5.000000000000000000e+00
-7.892001065388299930e-01,5.733292144880013375e-01,4.000000000000000000e+00
-8.089606318623238090e-01,-5.877655243210596625e-01,6.000000000000000000e+00
2.852196608009928136e-01,9.386361314985680604e-01,2.000000000000000000e+00
1.000000000230374830e+00,9.103964391116515959e-10,0.000000000000000000e+00
-8.081720322358474373e-01,-5.875235016715071312e-01,6.000000000000000000e+00
3.090126774405623777e-01,9.510538752557067266e-01,2.000000000000000000e+00
8.089827078109547154e-01,5.877719070933457024e-01,1.000000000000000000e+00
8.087916148649260117e-01,5.876689206474770000e-01,1.000000000000000000e+00
8.089481527139096295e-01,5.876978368848541079e-01,1.000000000000000000e+00
8.079827944909866444e-01,5.865390045656714291e-01,1.000000000000000000e+00
-3.089890478619576886e-01,-9.510459772399417755e-01,7.000000000000000000e+00
3.090144857183206861e-01,9.510494341732481649e-01,2.000000000000000000e+00
-8.090019005130308916e-01,5.877740240621398549e-01,4.000000000000000000e+00
-3.090157199290826662e-01,-9.510559733530533633e-01,7.000000000000000000e+00
-9.999104050123371890e-01,-6.517648437154751056e-05,5.000000000000000000e+00
3.089703161174008894e-01,9.508781176719598438e-01,2.000000000000000000e+00
8.089279001424574123e-01,-5.877961622185665647e-01,9.000000000000000000e+00
-8.086390392239356517e-01,5.875085109068584055e-01,4.000000000000000000e+00
-9.999916864223982182e-01,-5.968079552263401861e-06,5.000000000000000000e+00
3.085269576432864147e-01,-9.502229590055002451e-01,8.000000000000000000e+00
-8.089761536545601039e-01,5.877375048681373615e-01,4.000000000000000000e+00
3.089865749568880271e-01,9.509624163951568843e-01,2.000000000000000000e+00
8.090077739392832479e-01,-5.877871565280655686e-01,9.000000000000000000e+00
-3.090156299381660032e-01,-9.510548038363921819e-01,7.000000000000000000e+00
9.999871269297394560e-01,9.755331860902023559e-07,0.000000000000000000e+00
9.999995694926382406e-01,5.126354953070537644e-07,0.000000000000000000e+00
-3.090141504612271550e-01,-9.510449291332118138e-01,7.000000000000000000e+00
-9.999441251884424453e-01,-7.672034423343841611e-06,5.000000000000000000e+00
8.090159143101540717e-01,5.877846845813140542e-01,1.000000000000000000e+00
8.088133744945380510e-01,5.876075494187591453e-01,1.000000000000000000e+00
-3.087923084076170666e-01,-9.509542524593547208e-01,7.000000000000000000e+00
-8.090137318028624014e-01,-5.877840988592406557e-01,6.000000000000000000e+00
-8.090147468891538685e-01,-5.877842225368002937e-01,6.000000000000000000e+00
-8.089999680431053664e-01,-5.877795560743150904e-01,6.000000000000000000e+00
3.090066935996896857e-01,-9.509470698562463298e-01,8.000000000000000000e+00
3.090166059923935560e-01,9.510556576389951333e-01,2.000000000000000000e+00
3.090147347650238907e-01,9.510521183295254088e-01,2.000000000000000000e+00
-3.085449942207275087e-01,-9.508590133295534708e-01,7.000000000000000000e+00
-3.090124536775508135e-01,-9.510542494020064463e-01,7.000000000000000000e+00
-8.089864726887666668e-01,5.877445412353156096e-01,4.000000000000000000e+00
1.000000000910677755e+00,3.079198945214046664e-09,0.000000000000000000e+00
3.091172254803156716e-01,9.509432424359099967e-01,2.000000000000000000e+00
-8.090141002390618397e-01,5.877823479084366420e-01,4.000000000000000000e+00
2.915590820762704594e-01,8.957137945558442116e-01,2.000000000000000000e+00
8.089834724228694984e-01,5.877655383329443151e-01,1.000000000000000000e+00
3.086889336664246919e-01,-9.508179990134961734e-01,8.000000000000000000e+00
8.090127006607271687e-01,-5.877834392367458083e-01,9.000000000000000000e+00
-8.090013733725635037e-01,-5.877801224767249533e-01,6.000000000000000000e+00
8.090146357506206032e-01,5.877849051176515793e-01,1.000000000000000000e+00
1.000000013370208718e+00,4.140852403312680763e-08,0.000000000000000000e+00
-9.999877885425915158e-01,-8.190776064381407914e-06,5.000000000000000000e+00
8.089151790676260001e-01,-5.877902916298177738e-01,9.000000000000000000e+00
-8.089069504251596987e-01,-5.877495818132000283e-01,6.000000000000000000e+00
8.090139255538179031e-01,-5.877850202229208953e-01,9.000000000000000000e+00
2.831692463780222102e-01,-9.322776959552134812e-01,8.000000000000000000e+00
9.999998001709735629e-01,1.380830210241697706e-07,0.000000000000000000e+00
-6.861948574486146368e-01,2.968286299439848452e-01,3.000000000000000000e+00
9.999999988453545097e-01,4.096210456892584095e-10,0.000000000000000000e+00
3.090071645899368225e-01,-9.510450603107482026e-01,8.000000000000000000e+00
-3.148966448402119034e-01,9.395729637427846503e-01,3.000000000000000000e+00
8.090032055398275190e-01,-5.877763474776529495e-01,9.000000000000000000e+00
-8.081795412657610811e-01,-5.875046201850842031e-01,6.000000000000000000e+00
-3.068411554029843447e-01,9.475066833846761405e-01,3.000000000000000000e+00
9.999999839361418674e-01,-8.266508463757770670e-09,0.000000000000000000e+00
8.089701821640484791e-01,5.877473173705787257e-01,1.000000000000000000e+00
3.090170319510348040e-01,9.510565446823303626e-01,2.000000000000000000e+00
-3.090169994236249829e-01,9.510565162236673808e-01,3.000000000000000000e+00
-8.073143354227704238e-01,5.863813111430902225e-01,4.000000000000000000e+00
-9.989669596157950693e-01,1.355323540703620624e-03,5.000000000000000000e+00
-8.090169763254235757e-01,-5.877852509743438647e-01,6.000000000000000000e+00
-3.090121163086436695e-01,-9.510505198951146877e-01,7.000000000000000000e+00
9.999876479533121865e-01,1.321401383137918183e-05,0.000000000000000000e+00
8.089491104093837759e-01,5.876930278047991507e-01,1.000000000000000000e+00
3.089290662390705156e-01,9.510554677929481393e-01,2.000000000000000000e+00
-3.090258366283394342e-01,9.510429546844846316e-01,3.000000000000000000e+00
-3.157128980441764599e-01,1.109924921147236454e-01,4.000000000000000000e+00
-9.999974072808033299e-01,3.183128296570606930e-06,5.000000000000000000e+00
-8.090169974158574195e-01,-5.877850964007026446e-01,6.000000000000000000e+00
-3.083510137843422094e-01,-9.504500965894766562e-01,7.000000000000000000e+00
3.089292398498790226e-01,-9.500863973747317726e-01,8.000000000000000000e+00
8.089926391735936528e-01,-5.877872304498518163e-01,9.000000000000000000e+00
7.922249873489972671e-01,-5.243365890687636324e-03,0.000000000000000000e+00
8.088732378897000030e-01,5.876375002602837183e-01,1.000000000000000000e+00
3.090167509766635345e-01,9.510559545545744786e-01,2.000000000000000000e+00
-3.090162888882572179e-01,9.510543850252448639e-01,3.000000000000000000e+00
-8.089764815680990928e-01,5.877200671945248533e-01,4.000000000000000000e+00
-9.999595216023111632e-01,-1.011966316036897607e-05,5.000000000000000000e+00
-8.090168645871637088e-01,-5.877834176626181018e-01,6.000000000000000000e+00
-3.081770609017026596e-01,-9.507335696376645329e-01,7.000000000000000000e+00
3.041422522215095348e-01,-9.484504034067279266e-01,8.000000000000000000e+00
-9.991198514810052389e-01,-4.408129045807246231e-04,5.000000000000000000e+00
-8.090058543759832688e-01,5.877749771025044812e-01,4.000000000000000000e+00
3.072683189280900895e-01,-9.486368795168461654e-01,8.000000000000000000e+00
-3.025269252296007294e-01,-9.489098189199148825e-01,7.000000000000000000e+00
-8.090106105266524628e-01,5.877750270809550814e-01,4.000000000000000000e+00
-3.090169942359514144e-01,-9.510565140870070877e-01,7.000000000000000000e+00
-3.089540761214289999e-01,-9.510082879141827927e-01,7.000000000000000000e+00
-3.090173439500210062e-01,9.510560603136550828e-01,3.000000000000000000e+00
8.088465617729931889e-01,-5.877227545973141565e-01,9.000000000000000000e+00
3.089124744075165685e-01,-9.509246196575656951e-01,8.000000000000000000e+00
3.090146583174019357e-01,-9.510531507533286355e-01,8.000000000000000000e+00
-3.090226146773510374e-01,9.510483499156220377e-01,3.000000000000000000e+00
8.090053626558847411e-01,5.877721001006828150e-01,1.000000000000000000e+00
-9.999894451446772470e-01,7.007190165855076601e-06,5.000000000000000000e+00
3.090103343881402953e-01,-9.510506429471965451e-01,8.000000000000000000e+00
3.090173582350180803e-01,9.510562611684543199e-01,2.000000000000000000e+00
-3.089814789600860978e-01,-9.509768699776406375e-01,7.000000000000000000e+00
-8.085311340179756057e-01,5.872893452896720268e-01,4.000000000000000000e+00
3.090151513271685024e-01,9.510559468458661403e-01,2.000000000000000000e+00
8.084758877825044543e-01,5.872725612706490850e-01,1.000000000000000000e+00
-9.995117967969143757e-01,-1.188892074408926354e-04,5.000000000000000000e+00
-8.085920351914395177e-01,5.874664852369025914e-01,4.000000000000000000e+00
-9.999970600499127338e-01,3.298087600700135349e-07,5.000000000000000000e+00
-9.999800092443386079e-01,7.438826389079587795e-06,5.000000000000000000e+00
3.089820270593183205e-01,-9.509927434277318792e-01,8.000000000000000000e+00
-8.089834102500537139e-01,-5.862459752127540114e-01,6.000000000000000000e+00
-8.090034789168917273e-01,5.877728748791827273e-01,4.000000000000000000e+00
-4.415932310934508331e-01,3.004600319964829680e-01,4.000000000000000000e+00
-8.084836832539655793e-01,5.874069135026097621e-01,4.000000000000000000e+00
8.028887938608315622e-01,5.795543714246237377e-01,1.000000000000000000e+00
3.087813847502062781e-01,-9.504327751909111832e-01,8.000000000000000000e+00
-3.089651934852867821e-01,-9.508326551977930308e-01,7.000000000000000000e+00
-9.999980890110751197e-01,5.543205664004057008e-07,5.000000000000000000e+00
-9.999364347852143231e-01,2.163492882682244476e-05,5.000000000000000000e+00
8.088706482693895916e-01,5.876171579720719240e-01,1.000000000000000000e+00
9.418375883120540248e-02,-8.652989298621682757e-01,8.000000000000000000e+00
7.861690512295573807e-01,-5.920777054900151493e-01,9.000000000000000000e+00
8.075736623877146636e-01,5.857890533375198494e-01,1.000000000000000000e+00
-3.090169938443602660e-01,9.510561827351317055e-01,3.000000000000000000e+00
-8.090116816123077426e-01,-5.876688413350230622e-01,6.000000000000000000e+00
-3.090170202867025262e-01,9.510564918314836635e-01,3.000000000000000000e+00
-3.090170611373668774e-01,9.510563735493551274e-01,3.000000000000000000e+00
3.090179601667152332e-01,9.510558326117412031e-01,2.000000000000000000e+00
3.089308923245026040e-01,9.502761606549470219e-01,2.000000000000000000e+00
-8.090156456000818785e-01,-5.877846910688147020e-01,6.000000000000000000e+00
8.089808561839260115e-01,-5.878061302915497111e-01,9.000000000000000000e+00
8.088956248273225791e-01,-5.877927371726078265e-01,9.000000000000000000e+00
-8.090139751389565648e-01,-5.877842688579643093e-01,6.000000000000000000e+00
-9.998034846007123333e-01,-5.601755234597195494e-05,5.000000000000000000e+00
-9.999825550275412978e-01,1.175228128441316535e-07,5.000000000000000000e+00
-3.090170810017833225e-01,9.510559116790140433e-01,3.000000000000000000e+00
-3.090176202095745173e-01,9.510546007288613879e-01,3.000000000000000000e+00
3.090103968737057394e-01,-9.510341099482878535e-01,8.000000000000000000e+00
8.089775856582026581e-01,5.877040627770223624e-01,1.000000000000000000e+00
-8.088855209051284412e-01,-5.742752233185713928e-01,6.000000000000000000e+00
-9.999959935948182776e-01,1.099168705969715375e-06,5.000000000000000000e+00
-8.090169841457084399e-01,-5.877851401491339667e-01,6.000000000000000000e+00
3.087033791776880864e-01,-9.507790692543468536e-01,8.000000000000000000e+00
8.088702023247200668e-01,5.876970703441092292e-01,1.000000000000000000e+00
8.090135139208681769e-01,-5.877816151838274328e-01,9.000000000000000000e+00
-3.089957930675287234e-01,-9.509852577248470995e-01,7.000000000000000000e+00
-8.090170088721094777e-01,-5.877852385423124604e-01,6.000000000000000000e+00
3.089631961010536054e-01,-9.510063057411046739e-01,8.000000000000000000e+00
-3.090136177858967548e-01,9.510472582254848595e-01,3.000000000000000000e+00
-3.090093532795235576e-01,-9.510283079070867007e-01,7.000000000000000000e+00
-8.082007764686734985e-01,5.870181942306743617e-01,4.000000000000000000e+00
-3.088086605692817455e-01,-9.508785332297640114e-01,7.000000000000000000e+00
9.999982205471426022e-01,-6.039032178929382925e-07,0.000000000000000000e+00
8.089229337391582453e-01,-5.877884101888055657e-01,9.000000000000000000e+00
9.999693866780500207e-01,-1.483361547326214681e-05,0.000000000000000000e+00
9.999094236599547214e-01,-2.380246923672381100e-05,0.000000000000000000e+00
-3.090170669786699853e-01,9.510549552967665354e-01,3.000000000000000000e+00
-3.053487276023845731e-01,-9.425497203527926082e-01,7.000000000000000000e+00
8.089998844176207182e-01,-5.877848780533444506e-01,9.000000000000000000e+00
-3.090106507429637994e-01,9.510358559688849578e-01,3.000000000000000000e+00
9.999987460977851628e-01,-3.967905663243290577e-07,0.000000000000000000e+00
3.087187257056253076e-01,9.508395780538900777e-01,2.000000000000000000e+00
9.999492581537960945e-01,-1.650847589882935201e-05,0.000000000000000000e+00
8.089295655498104365e-01,5.877181581603131422e-01,1.000000000000000000e+00
9.999864046529522987e-01,1.819793011653169555e-05,0.000000000000000000e+00
8.087794858094904393e-01,5.876748225876922138e-01,1.000000000000000000e+00
9.999363634640948684e-01,-1.754799061424416106e-05,0.000000000000000000e+00
-8.089072617627695028e-01,5.876122483899591797e-01,4.000000000000000000e+00
9.999505546410430989e-01,3.319173965956900049e-05,0.000000000000000000e+00
8.090138467577916437e-01,5.877822407643514824e-01,1.000000000000000000e+00
9.999993729332076198e-01,-1.914973756117758141e-07,0.000000000000000000e+00
-8.039159813228202722e-01,5.840226995725193992e-01,4.000000000000000000e+00
-3.087461571489737433e-01,-9.506702435944410778e-01,7.000000000000000000e+00
8.088300706571932563e-01,-5.876684562638966325e-01,9.000000000000000000e+00
-8.090165280838554906e-01,-5.877847536108449233e-01,6.000000000000000000e+00
3.090170553094009342e-01,9.510563714090466414e-01,2.000000000000000000e+00
-8.089589725623077543e-01,-5.808463143573717735e-01,6.000000000000000000e+00
3.090185806566572713e-01,9.510554280467704569e-01,2.000000000000000000e+00
3.090165392868592931e-01,9.510555770168515055e-01,2.000000000000000000e+00
8.081124754977407898e-01,-5.880184088428977995e-01,9.000000000000000000e+00
8.087135154974753881e-01,-5.878030751856110347e-01,9.000000000000000000e+00
9.998753338351419329e-01,-4.076698481056926382e-05,0.000000000000000000e+00
8.089739332697085672e-01,5.877393846693601542e-01,1.000000000000000000e+00
3.090174980758154111e-01,9.510558475836253800e-01,2.000000000000000000e+00
-3.090002778855704402e-01,9.505478204817076060e-01,3.000000000000000000e+00
-8.089983014703671094e-01,5.877551762263524271e-01,4.000000000000000000e+00
-9.999999916814267253e-01,-6.828731206336709957e-10,5.000000000000000000e+00
-8.090169983103285833e-01,-5.877852512532004692e-01,6.000000000000000000e+00
-3.090133358993959467e-01,-9.510263286615875389e-01,7.000000000000000000e+00
3.362574943895492163e-01,-9.305904000480805793e-01,8.000000000000000000e+00
8.090106331828140762e-01,-5.877838963170937125e-01,9.000000000000000000e+00
9.999991140538146972e-01,-9.208016352905868171e-08,0.000000000000000000e+00
8.090074859299196675e-01,5.877800705793828628e-01,1.000000000000000000e+00
3.090169938430348262e-01,9.510565193872223544e-01,2.000000000000000000e+00
-3.082903999323575173e-01,9.484869620297101678e-01,3.000000000000000000e+00
-8.090107727219492117e-01,5.877809521004904170e-01,4.000000000000000000e+00
-9.999998075398832675e-01,-3.008386040710940073e-08,5.000000000000000000e+00
-8.090170131561583711e-01,-5.877851808547197576e-01,6.000000000000000000e+00
-3.090169942753521193e-01,-9.510565163266034849e-01,7.000000000000000000e+00
3.097120522165794365e-01,-9.502294943305079622e-01,8.000000000000000000e+00
8.090028130386460736e-01,-5.877836925994625039e-01,9.000000000000000000e+00
9.999997966869456079e-01,-3.923081083200284526e-08,0.000000000000000000e+00
8.089923609669220639e-01,5.877604775920984848e-01,1.000000000000000000e+00
3.090169334124609479e-01,9.510564674093175963e-01,2.000000000000000000e+00
-3.091765739361251319e-01,9.507937736368192727e-01,3.000000000000000000e+00
-8.089843620414095549e-01,5.877403592833000401e-01,4.000000000000000000e+00
-1.000000000882184326e+00,4.445516964331304911e-09,5.000000000000000000e+00
-8.090159109249743796e-01,-5.877837991814691687e-01,6.000000000000000000e+00
-3.090169250131238332e-01,-9.510561005185392824e-01,7.000000000000000000e+00
3.090189688942108770e-01,-9.510516597512613801e-01,8.000000000000000000e+00
8.089010900042383767e-01,-5.878096334569449244e-01,9.000000000000000000e+00
3.089526680483765664e-01,-9.508928163967683700e-01,8.000000000000000000e+00
9.999908961925605411e-01,4.525930158574577673e-06,0.000000000000000000e+00
-9.999992308508750538e-01,7.401645397866662121e-07,5.000000000000000000e+00
-8.090170060615461400e-01,-5.877851065483716830e-01,6.000000000000000000e+00
-8.090169815786342200e-01,-5.877831615868945869e-01,6.000000000000000000e+00
9.999999971761419637e-01,-2.262882848787064148e-09,0.000000000000000000e+00
3.090027373891112705e-01,-9.509753023132044847e-01,8.000000000000000000e+00
9.999973158255855976e-01,9.177153804616557313e-07,0.000000000000000000e+00
3.090169826115835017e-01,9.510565538309256883e-01,2.000000000000000000e+00
-3.092613620320007195e-01,9.506982820674605428e-01,3.000000000000000000e+00
-3.090158107151033673e-01,-9.510145481496021791e-01,7.000000000000000000e+00
8.043400023044616765e-01,-5.892429752466259441e-01,9.000000000000000000e+00
-8.089855097259444072e-01,5.877610770310598420e-01,4.000000000000000000e+00
-3.090168698498861888e-01,-9.510562622693076174e-01,7.000000000000000000e+00
8.090089822038589729e-01,5.877810574748798533e-01,1.000000000000000000e+00
8.090166815865401650e-01,-5.877852049846907789e-01,9.000000000000000000e+00
8.089950574311065568e-01,5.877640900740146446e-01,1.000000000000000000e+00
-3.090156342113068444e-01,-9.510494649443286264e-01,7.000000000000000000e+00
8.089979765049556404e-01,5.877711310779957232e-01,1.000000000000000000e+00
-8.090169125143473750e-01,5.877846617423001518e-01,4.000000000000000000e+00
9.999901397132688885e-01,-4.203113924544813863e-06,0.000000000000000000e+00
9.999998662964607599e-01,-5.096651205320147667e-08,0.000000000000000000e+00
-8.090140318393346242e-01,5.877826318770649205e-01,4.000000000000000000e+00
8.083785921818773534e-01,5.870027370335791916e-01,1.000000000000000000e+00
-3.090055418626702077e-01,-9.510451366000155504e-01,7.000000000000000000e+00
-9.999999700760648924e-01,4.574604216850454896e-09,5.000000000000000000e+00
-3.090166860018063733e-01,-9.510411497259696478e-01,7.000000000000000000e+00
8.090019436253979013e-01,5.877697311411460568e-01,1.000000000000000000e+00
-3.090174770081055011e-01,9.510554847698852177e-01,3.000000000000000000e+00
-3.096647604335806547e-01,9.500905851110521549e-01,3.000000000000000000e+00
-3.090203157403628165e-01,9.507947266569924949e-01,3.000000000000000000e+00
-5.339954350857288867e-01,-3.874627671741947554e-01,1.000000000000000000e+00
-8.090160995254227494e-01,-5.877844337282376319e-01,6.000000000000000000e+00
8.090158215491435323e-01,-5.877845359628801614e-01,9.000000000000000000e+00
-3.090167893829579016e-01,-9.510547524955226262e-01,7.000000000000000000e+00
-8.089930942197641750e-01,5.877500794462412470e-01,4.000000000000000000e+00
-3.091424031957089036e-01,9.505687837812930585e-01,3.000000000000000000e+00
9.999999797021279502e-01,-2.002539068889204247e-08,0.000000000000000000e+00
3.090119399696989455e-01,9.510524520297328754e-01,2.000000000000000000e+00
-9.999964215437169290e-01,3.888772378601111652e-06,5.000000000000000000e+00
3.090169944615329123e-01,9.510565165609472515e-01,2.000000000000000000e+00
-8.090161202557608622e-01,-5.877836695756982754e-01,6.000000000000000000e+00
9.999993972539389375e-01,-3.032241769407778877e-07,0.000000000000000000e+00
3.092348383178423199e-01,-9.506675724536121086e-01,8.000000000000000000e+00
8.089590648929155803e-01,-5.877986540370540025e-01,9.000000000000000000e+00
-8.090120151994341091e-01,5.877819932852444973e-01,4.000000000000000000e+00
-3.090033804592684508e-01,9.510137552506982006e-01,3.000000000000000000e+00
-9.999998306337731790e-01,-1.487106345631971364e-08,5.000000000000000000e+00
-8.089937382269887234e-01,5.876582881262927271e-01,4.000000000000000000e+00
3.090996650029362303e-01,-9.504454502757251344e-01,8.000000000000000000e+00
8.089374742733460577e-01,5.877085880962868991e-01,1.000000000000000000e+00
-9.999998067030706483e-01,2.348430465860582469e-07,5.000000000000000000e+00
8.090128766344405475e-01,-5.877849188862986907e-01,9.000000000000000000e+00
9.999987726145327382e-01,-3.582129441542985011e-07,0.000000000000000000e+00
-8.090170361464745774e-01,-5.877852533184148021e-01,6.000000000000000000e+00
-8.089899086473990586e-01,5.877622191337789070e-01,4.000000000000000000e+00
-3.089977805849306591e-01,9.509822069455240445e-01,3.000000000000000000e+00
-8.090161219388755098e-01,-5.877849229651544993e-01,6.000000000000000000e+00
-3.264388698375791931e-01,9.255670335653727321e-01,3.000000000000000000e+00
-3.087381730963478232e-01,9.505881498952598596e-01,3.000000000000000000e+00
3.087578347713341165e-01,-9.495775987794875528e-01,8.000000000000000000e+00
8.089967709012867436e-01,5.877760437321646325e-01,1.000000000000000000e+00
-8.090075711017430393e-01,5.877778035114671340e-01,4.000000000000000000e+00
-3.088760460330622903e-01,-9.510084928057540576e-01,7.000000000000000000e+00
-9.999999999341678825e-01,-2.101503717942564980e-11,5.000000000000000000e+00
